名称,発生場所,発生年月日,当事者種別,事故内容,所轄警察署,事故類型,地点経度,地点緯度
全事故,鳥取市日光,2011/11/18,軽乗用貨物×軽乗用,軽傷事故,浜村署,車両相互,134.06259166700,35.51888611110
全事故,鳥取市八束水,2012/01/27,普通乗用×軽乗用,軽傷事故,浜村署,車両相互,134.02506111100,35.51831944440
全事故,鳥取市宝木,2012/01/23,普通乗用×軽乗用,軽傷事故,浜村署,車両相互,134.07853055600,35.51765277780
全事故,鳥取市下坂本,2012/01/05,普通乗用×軽乗用,軽傷事故,浜村署,車両相互,134.07136388900,35.51174444440
全事故,鳥取市青谷町,2012/01/09,軽乗用貨物×普通乗用,軽傷事故,浜村署,車両相互,133.99960277800,35.51156111110
全事故,鳥取市宝木,2012/01/04,軽乗用×軽乗用,軽傷事故,浜村署,車両相互,134.07814722200,35.51751666670
全事故,智頭町大字智頭,2012/12/20,普通乗用×軽乗用,軽傷事故,智頭署,車両相互,134.22691111100,35.27057777780
全事故,智頭町大字埴師,2012/12/18,大型貨物×軽乗用,軽傷事故,智頭署,車両相互,134.22779166700,35.23159166670
全事故,鳥取市河原町布袋,2012/11/04,普通貨物×普通乗用,軽傷事故,智頭署,車両相互,134.20713055600,35.42469166670
全事故,鳥取市河原町中井,2012/11/22,軽乗用×物件等,軽傷事故,智頭署,車両単独,134.16953611100,35.37985000000
全事故,智頭町大字市瀬,2012/09/16,普通乗用×軽乗用,重傷事故,智頭署,車両相互,134.23014166700,35.28420277780
全事故,鳥取市河原町布袋,2012/09/05,軽乗用×軽乗用貨物,軽傷事故,智頭署,車両相互,134.20515833300,35.41927777780
全事故,鳥取市用瀬町鷹狩,2012/08/25,軽乗用×軽乗用,重傷事故,智頭署,車両相互,134.20177500000,35.34075000000
全事故,智頭町大字智頭,2012/08/27,軽乗用貨物×軽乗用貨物,軽傷事故,智頭署,車両相互,134.22885833300,35.26576944440
全事故,智頭町大字山根,2012/08/08,普通乗用×普通乗用,軽傷事故,智頭署,車両相互,134.22905000000,35.24670555560
全事故,智頭町大字市瀬,2012/07/22,普通乗用×軽乗用,軽傷事故,智頭署,車両相互,134.22673888900,35.27798611110
全事故,鳥取市用瀬町鷹狩,2012/06/28,軽乗用×二輪751ｃｃ以上,重傷事故,智頭署,車両相互,134.20805000000,35.35694722220
全事故,鳥取市河原町山手,2012/06/08,軽乗用×普通乗用,軽傷事故,智頭署,車両相互,134.21081111100,35.39223333330
全事故,鳥取市佐治町森坪,2012/06/02,軽乗用×普通乗用,重傷事故,智頭署,車両相互,134.13990833300,35.33422222220
全事故,鳥取市河原町布袋,2012/06/02,軽乗用貨物×普通貨物,重傷事故,智頭署,車両相互,134.20691666700,35.42401944440
全事故,鳥取市河原町小畑,2012/05/31,普通乗用×自転車,死亡事故,智頭署,車両相互,134.14702500000,35.38626388890
全事故,智頭町大字埴師,2012/05/23,普通乗用×軽乗用貨物,軽傷事故,智頭署,車両相互,134.22766111100,35.23116666670
全事故,鳥取市用瀬町用瀬,2012/05/01,軽乗用×軽乗用,軽傷事故,智頭署,車両相互,134.20176944400,35.34071111110
全事故,智頭町大字新見,2012/04/15,二輪751ｃｃ以上×物件等,重傷事故,智頭署,車両単独,134.19595833300,35.25451388890
全事故,鳥取市用瀬町川中,2012/02/27,軽乗用×軽乗用,死亡事故,智頭署,車両相互,134.20859722200,35.30129166670
全事故,智頭町大字市瀬,2012/01/28,普通乗用×普通乗用,軽傷事故,智頭署,車両相互,134.23008333300,35.28482222220
全事故,八頭町郡家,2012/12/12,軽乗用貨物×歩行者・他,重傷事故,郡家署,人対車両,134.25315555600,35.41565000000
全事故,八頭町奥谷,2012/11/22,自転車×相手なし,死亡事故,郡家署,車両単独,134.25910000000,35.41963611110
全事故,八頭町奥谷,2012/11/21,軽乗用×歩行者,重傷事故,郡家署,人対車両,134.25874444400,35.41920277780
全事故,八頭町西御門,2012/10/29,軽乗用×普通乗用,軽傷事故,郡家署,車両相互,134.27125277800,35.39674444440
全事故,八頭町久能寺,2012/11/05,軽乗用×普通乗用,軽傷事故,郡家署,車両相互,134.24663888900,35.40062500000
全事故,八頭町北山,2012/10/25,軽乗用×軽乗用,軽傷事故,郡家署,車両相互,134.35183055600,35.36216944440
全事故,八頭町徳丸,2012/10/24,軽乗用×軽乗用貨物,軽傷事故,郡家署,車両相互,134.33754166700,35.36655000000
全事故,八頭町宮谷,2012/10/13,軽乗用貨物×軽乗用,軽傷事故,郡家署,車両相互,134.25528611100,35.41399722220
全事故,若桜町大字岩屋堂,2012/10/01,普通乗用×軽乗用貨物,軽傷事故,郡家署,車両相互,134.42715277800,35.29320277780
全事故,八頭町下坂,2012/10/08,軽乗用×軽乗用貨物,軽傷事故,郡家署,車両相互,134.26225277800,35.42363611110
全事故,八頭町安井宿,2012/09/28,普通乗用×普通乗用,軽傷事故,郡家署,車両相互,134.30520833300,35.37392222220
全事故,若桜町大字落折,2012/09/09,普通乗用×普通乗用,軽傷事故,郡家署,車両相互,134.48474444400,35.29459722220
全事故,八頭町西御門,2012/08/11,軽乗用×普通乗用,軽傷事故,郡家署,車両相互,134.27232777800,35.39655833330
全事故,八頭町安井宿,2012/08/09,軽乗用×歩行者,軽傷事故,郡家署,人対車両,134.29732500000,35.37818611110
全事故,八頭町皆原,2012/08/06,軽乗用×自転車,軽傷事故,郡家署,車両相互,134.34078888900,35.35681111110
全事故,八頭町西御門,2012/07/18,軽乗用×軽乗用×普通乗用,軽傷事故,郡家署,車両相互,134.27114722200,35.39676666670
全事故,八頭町郡家,2012/05/24,普通貨物×中型貨物,軽傷事故,郡家署,車両相互,134.25777500000,35.40455000000
全事故,八頭町郡家,2012/04/03,軽乗用×軽乗用,軽傷事故,郡家署,車両相互,134.25514722200,35.41349722220
全事故,八頭町郡家,2012/04/20,普通乗用×軽乗用,軽傷事故,郡家署,車両相互,134.25447222200,35.41246111110
全事故,若桜町大字岩屋堂,2012/04/05,軽乗用貨物×軽二輪,軽傷事故,郡家署,車両相互,134.43079444400,35.30213611110
全事故,八頭町郡家,2012/03/31,軽乗用×普通乗用,軽傷事故,郡家署,車両相互,134.25424722200,35.41097500000
全事故,八頭町奥谷,2012/03/22,軽乗用×軽乗用,軽傷事故,郡家署,車両相互,134.25872777800,35.41926111110
全事故,八頭町久能寺,2012/03/12,軽乗用×軽乗用貨物,軽傷事故,郡家署,車両相互,134.24676944400,35.40057222220
全事故,八頭町堀越,2012/02/27,普通乗用×軽乗用,軽傷事故,郡家署,車両相互,134.26097777800,35.42708888890
全事故,八頭町西御門,2012/02/27,普通乗用×軽乗用,重傷事故,郡家署,車両相互,134.26576388900,35.40071111110
全事故,若桜町大字若桜,2012/02/14,軽乗用貨物×歩行者,重傷事故,郡家署,人対車両,134.39732222200,35.34391388890
全事故,八頭町下門尾,2012/01/25,軽乗用×普通乗用,軽傷事故,郡家署,車両相互,134.25279722200,35.41697777780
全事故,若桜町大字若桜,2012/01/19,軽乗用貨物×普通乗用,軽傷事故,郡家署,車両相互,134.39630000000,35.34797222220
全事故,八頭町西御門,2011/12/21,軽乗用×軽乗用,軽傷事故,郡家署,車両相互,134.27178611100,35.39674166670
全事故,鳥取市円通寺,2012/12/10,普通乗用×軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.21022777800,35.44328055560
全事故,鳥取市田園町３丁目,2012/12/07,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22504444400,35.51196111110
全事故,鳥取市中大路,2012/11/19,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.23566388900,35.46814722220
全事故,岩美町大字大谷,2012/11/27,軽乗用貨物×歩行者,重傷事故,鳥取署,人対車両,134.29383333300,35.57659722220
全事故,鳥取市田島,2012/12/17,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.21601388900,35.51244722220
全事故,鳥取市国府町町屋,2012/11/24,軽乗用貨物×歩行者,重傷事故,鳥取署,人対車両,134.28363055600,35.47139722220
全事故,鳥取市緑ヶ丘３丁目,2012/12/13,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.20162222200,35.50681666670
全事故,鳥取市岩倉,2012/11/24,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.25651388900,35.48555555560
全事故,鳥取市商栄町,2012/12/13,普通乗用×普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20731111100,35.51282222220
全事故,鳥取市古郡家,2012/11/16,普通乗用×普通貨物,軽傷事故,鳥取署,車両相互,134.23825277800,35.45839166670
全事故,岩美町大字大谷,2012/12/07,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.30389166700,35.57396388890
全事故,鳥取市安長,2012/12/22,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.21460833300,35.51334722220
全事故,鳥取市東品治町,2012/11/26,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.22791666700,35.49362222220
全事故,鳥取市松並町１丁目,2012/12/06,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.21695277800,35.51389722220
全事故,鳥取市湖山町東４丁目,2012/12/11,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.18650555600,35.51732777780
全事故,鳥取市古海,2012/12/28,普通乗用×歩行者,重傷事故,鳥取署,人対車両,134.20959166700,35.49742222220
全事故,鳥取市西品治,2012/12/28,普通乗用×歩行者,死亡事故,鳥取署,人対車両,134.22176944400,35.50894444440
全事故,鳥取市千代水４丁目,2012/12/08,軽乗用貨物×軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.19344444400,35.51437500000
全事故,鳥取市安長,2012/12/09,普通乗用×原付,軽傷事故,鳥取署,車両相互,134.20359722200,35.51018055560
全事故,鳥取市立川町６丁目,2012/12/05,普通乗用×歩行者,重傷事故,鳥取署,人対車両,134.25073611100,35.48878333330
全事故,鳥取市正連寺,2012/11/20,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.24296111100,35.46812222220
全事故,鳥取市古海,2012/12/18,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.20655555600,35.49368888890
全事故,鳥取市天神町,2012/12/15,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.22271666700,35.49266388890
全事故,鳥取市湖山町東２丁目,2012/12/16,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.18350000000,35.51788888890
全事故,鳥取市南隈,2012/12/11,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.19781944400,35.52055555560
全事故,鳥取市立川町５丁目,2012/12/20,軽乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.24657500000,35.49094166670
全事故,鳥取市香取,2012/11/12,普通乗用×軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.25558888900,35.44319722220
全事故,鳥取市南吉方５丁目,2012/12/18,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.23374444400,35.48503333330
全事故,鳥取市湖山町北１丁目,2012/12/18,普通乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.17619166700,35.51899444440
全事故,鳥取市吉方温泉３丁目,2012/10/29,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.23437777800,35.49293611110
全事故,鳥取市桜谷,2012/12/17,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.24580277800,35.46923333330
全事故,鳥取市五反田町,2012/12/19,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20158055600,35.50909722220
全事故,鳥取市国府町新通り１丁目,2012/12/09,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.25114722200,35.48335000000
全事故,鳥取市賀露町,2012/11/18,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.19230833300,35.52013055560
全事故,鳥取市古海,2012/12/11,普通乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.20367222200,35.49207222220
全事故,鳥取市南安長３丁目,2012/10/24,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20440000000,35.50872777780
全事故,鳥取市布勢,2012/11/16,普通乗用×歩行者,重傷事故,鳥取署,人対車両,134.18459166700,35.50122500000
全事故,鳥取市天神町,2012/11/08,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.22257500000,35.49176388890
全事故,鳥取市菖蒲,2012/11/25,軽乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.20453055600,35.48814166670
全事故,鳥取市伏野,2012/11/22,普通乗用×普通乗用,重傷事故,鳥取署,車両相互,134.14253055600,35.52811111110
全事故,鳥取市南吉方２丁目,2012/10/29,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.23222500000,35.48850555560
全事故,鳥取市吉方温泉４丁目,2012/12/03,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.23860833300,35.48971388890
全事故,鳥取市千代水１丁目,2012/12/05,中型貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.20231666700,35.51688611110
全事故,鳥取市賀露町,2012/12/08,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.19218333300,35.52019444440
全事故,鳥取市秋里,2012/12/02,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20804722200,35.51971111110
全事故,鳥取市徳尾,2012/11/27,普通乗用×軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.20160277800,35.50058888890
全事故,鳥取市菖蒲,2012/12/06,軽乗用貨物×普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20455555600,35.48771111110
全事故,鳥取市吉成,2012/11/26,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.22708055600,35.48318055550
全事故,鳥取市古海,2012/12/07,普通乗用×普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.20381944400,35.49144722220
全事故,岩美町大字大谷,2012/11/25,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.28966388900,35.56563333330
全事故,鳥取市福部町海士,2012/10/30,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.26618333300,35.54616944440
全事故,鳥取市南栄町,2012/11/29,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.24302777800,35.46182777780
全事故,鳥取市桜谷,2012/12/01,軽乗用貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.24603888900,35.46884722220
全事故,鳥取市富安１丁目,2012/11/27,軽乗用×歩行者,重傷事故,鳥取署,人対車両,134.22721111100,35.48990833330
全事故,鳥取市行徳１丁目,2012/11/04,普通乗用×原付,重傷事故,鳥取署,車両相互,134.22289444400,35.49727500000
全事故,鳥取市五反田町,2012/11/19,普通乗用×原付,軽傷事故,鳥取署,車両相互,134.19668888900,35.51015833330
全事故,鳥取市山城町,2012/11/13,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22844444400,35.52276944440
全事故,岩美町大字浦富,2012/11/02,軽乗用×物件等×普通乗用,軽傷事故,鳥取署,車両単独,134.32135833300,35.57900277780
全事故,鳥取市扇町,2012/11/22,普通貨物×歩行者,軽傷事故,鳥取署,人対車両,134.22393333300,35.49132222220
全事故,鳥取市材木町,2012/11/04,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.23015000000,35.50981944440
全事故,鳥取市国安,2012/11/29,普通乗用×歩行者,重傷事故,鳥取署,人対車両,134.21474166700,35.46476944440
全事故,鳥取市吉方町１丁目,2012/11/22,普通乗用×普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.23879722200,35.49523333330
全事故,鳥取市御熊,2012/10/28,普通乗用×普通乗用,重傷事故,鳥取署,車両相互,134.09995277800,35.49062777780
全事故,岩美町大字蒲生,2012/10/27,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.41620000000,35.52454722220
全事故,鳥取市安長,2012/10/23,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.21500833300,35.51349722220
全事故,鳥取市安長,2012/06/09,軽乗用×普通乗用×普通乗用,重傷事故,鳥取署,車両相互,134.21586666700,35.51367222220
全事故,鳥取市冨安１丁目,2012/11/01,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22444166700,35.49107222220
全事故,鳥取市国府町新通り１丁目,2012/11/18,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.25095277800,35.48336388890
全事故,鳥取市国安,2012/11/14,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.21448055600,35.45073333330
全事故,鳥取市吉方温泉４丁目,2012/11/23,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23884722200,35.48910555560
全事故,鳥取市美萩野２丁目,2012/11/06,普通貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.13729444400,35.52202500000
全事故,鳥取市湖山町南３丁目,2012/11/12,軽乗用貨物×自転車,重傷事故,鳥取署,車両相互,134.17529166700,35.50848055560
全事故,鳥取市湯所２丁目,2012/11/09,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.23033055600,35.50996666670
全事故,鳥取市湖山町北６丁目,2012/10/25,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.18041388900,35.51914722220
全事故,鳥取市川端５丁目,2012/10/31,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22649444400,35.50154444440
全事故,鳥取市東品治町,2012/11/15,軽乗用×原付,軽傷事故,鳥取署,車両相互,134.22813888900,35.49384444440
全事故,鳥取市吉方町１丁目,2012/10/22,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23878611100,35.49566666670
全事故,鳥取市伏野,2012/11/11,軽乗用貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.12409722200,35.52582500000
全事故,鳥取市古海,2012/10/28,対象外×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.20925833300,35.49714444440
全事故,鳥取市的場４丁目,2012/11/16,大型貨物×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.22786666700,35.47386666670
全事故,岩美町大字新井,2012/10/17,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.32661666700,35.56696666670
全事故,鳥取市若葉台南７丁目,2012/09/25,軽乗用×軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.25590000000,35.44005555560
全事故,鳥取市南吉方３丁目,2012/10/22,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.24238055600,35.48676666670
全事故,鳥取市若葉台南７丁目,2012/10/28,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.25617500000,35.43948055560
全事故,鳥取市湖山町東２丁目,2012/11/03,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.18443055600,35.51718888890
全事故,鳥取市徳尾,2012/10/19,普通乗用×歩行者,重傷事故,鳥取署,人対車両,134.20380555600,35.50232222220
全事故,鳥取市福井,2012/10/22,普通乗用×普通乗用×普通乗用,重傷事故,鳥取署,車両相互,134.10529444400,35.49474722220
全事故,鳥取市千代水１丁目,2012/11/08,普通貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.20325833300,35.51932777780
全事故,鳥取市古海,2012/07/25,普通乗用×原付,重傷事故,鳥取署,車両相互,134.20275277800,35.49568055560
全事故,鳥取市南町,2012/10/13,普通乗用×251-400,重傷事故,鳥取署,車両相互,134.22562222200,35.50075833330
全事故,鳥取市天神町,2012/09/24,普通乗用×普通乗用,重傷事故,鳥取署,車両相互,134.21980277800,35.49297500000
全事故,鳥取市行徳１丁目,2012/11/06,普通乗用×軽乗用貨物×普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22267500000,35.49735833330
全事故,鳥取市国府町宮下,2012/10/16,普通乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.27076388900,35.47839166670
全事故,鳥取市西町１丁目,2012/10/24,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.23468611100,35.50461944440
全事故,鳥取市戒町,2012/10/31,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23201666700,35.49935000000
全事故,鳥取市福部町湯山,2012/09/24,対象外×大乗用,軽傷事故,鳥取署,車両相互,134.24716388900,35.54119722220
全事故,鳥取市賀露町,2012/10/23,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.19224166700,35.52018333330
全事故,鳥取市南隈,2012/10/20,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.19900833300,35.52086944440
全事故,岩美町大字岩本,2012/10/30,軽乗用貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.31225277800,35.57745277780
全事故,鳥取市吉成,2012/10/31,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23461111100,35.48198888890
全事故,鳥取市南栄町,2012/10/26,普通乗用×普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.24301388900,35.45821111110
全事故,鳥取市秋里,2012/10/16,普通乗用×原付,軽傷事故,鳥取署,車両相互,134.20247777800,35.52068888890
全事故,鳥取市的場,2012/10/07,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22763888900,35.47820833330
全事故,鳥取市湖山町東３丁目,2012/09/02,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.18823888900,35.52210555560
全事故,鳥取市富安１丁目,2012/10/16,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22304166700,35.49049166670
全事故,鳥取市緑ヶ丘２丁目,2012/09/22,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.20639166700,35.50539444440
全事故,鳥取市福部町細川,2012/09/28,普通乗用×普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.28078611100,35.55294166670
全事故,鳥取市千代水４丁目,2012/09/28,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.19252500000,35.51996388890
全事故,鳥取市杉崎,2012/10/17,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.24682777800,35.46748333330
全事故,鳥取市田島,2012/10/19,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.21820000000,35.51085277780
全事故,鳥取市千代水２丁目,2012/09/22,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20207777800,35.51579722220
全事故,鳥取市元町,2012/10/04,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22965277800,35.49910555560
全事故,鳥取市秋里,2012/09/19,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.21710000000,35.52026666670
全事故,鳥取市青葉町３丁目,2012/09/04,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.22210277800,35.51692222220
全事故,鳥取市立川町５丁目,2012/09/24,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.24507777800,35.48624722220
全事故,鳥取市吉方町２丁目,2012/09/28,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.23811111100,35.49225000000
全事故,鳥取市行徳１丁目,2012/10/02,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.21854722200,35.49892500000
全事故,鳥取市尚徳町,2012/10/17,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.23593333300,35.50225833330
全事故,鳥取市湖山町北６丁目,2012/09/09,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.18296111100,35.51813888890
全事故,鳥取市福部町細川,2012/08/11,普通乗用×軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.28385555600,35.54751944440
全事故,鳥取市南町,2012/09/17,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22515277800,35.50252222220
全事故,鳥取市秋里,2012/08/17,普通貨物×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.20740555600,35.52029722220
全事故,鳥取市円通寺,2012/09/30,軽乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.21014444400,35.44105833330
全事故,鳥取市安長,2012/08/28,軽乗用貨物×歩行者,軽傷事故,鳥取署,人対車両,134.20505833300,35.51248055560
全事故,鳥取市安長,2012/09/18,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.20400000000,35.51315555560
全事故,鳥取市宮長,2012/10/05,普通乗用×中型貨物,軽傷事故,鳥取署,車両相互,134.21832500000,35.47940833330
全事故,鳥取市雲山,2012/10/09,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.23993611100,35.47803333330
全事故,鳥取市吉方町１丁目,2012/09/26,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.23882222200,35.49376388890
全事故,鳥取市古海,2012/10/04,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.21203611100,35.49599722220
全事故,鳥取市田島,2012/09/21,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.21736944400,35.51253888890
全事故,鳥取市滝山,2012/08/22,軽乗用×軽乗用,重傷事故,鳥取署,車両相互,134.26428055600,35.49558888890
全事故,鳥取市湖山北１丁目,2012/09/12,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.17946111100,35.51910277780
全事故,鳥取市湖山町西２丁目,2012/09/16,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.16099444400,35.52601666670
全事故,鳥取市安長,2012/07/01,軽乗用×普通乗用,重傷事故,鳥取署,車両相互,134.20327777800,35.51322500000
全事故,鳥取市緑ヶ丘２丁目,2012/09/19,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.20631388900,35.50554722220
全事故,鳥取市新,2012/08/25,軽乗用×歩行者,重傷事故,鳥取署,人対車両,134.23508611100,35.48040555560
全事故,鳥取市徳吉,2012/09/29,普通乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.20139722200,35.50368888890
全事故,鳥取市徳吉,2012/09/29,軽乗用貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.20139722200,35.50367500000
全事故,鳥取市東品治町,2012/08/17,軽乗用×歩行者,重傷事故,鳥取署,人対車両,134.22451111100,35.49409166670
全事故,鳥取市立川町５丁目,2012/07/07,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.25008333300,35.48917222220
全事故,鳥取市正連寺,2012/08/11,軽乗用×原付,軽傷事故,鳥取署,車両相互,134.24569166700,35.47602222220
全事故,鳥取市香取,2012/08/17,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.25570277800,35.44230277780
全事故,鳥取市美萩野２丁目,2012/10/03,普通乗用×歩行者,死亡事故,鳥取署,人対車両,134.14059722200,35.52204722220
全事故,鳥取市安長,2012/09/20,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.20289444400,35.50977777780
全事故,鳥取市湖山町西３丁目,2012/08/10,大型貨物×普通乗用,重傷事故,鳥取署,車両相互,134.15500277800,35.52745000000
全事故,鳥取市秋里,2012/07/09,普通乗用×軽乗用,重傷事故,鳥取署,車両相互,134.21611666700,35.52221111110
全事故,鳥取市千代水１丁目,2012/09/15,普通乗用×原付,軽傷事故,鳥取署,車両相互,134.20231111100,35.51666666670
全事故,鳥取市松原,2012/09/21,軽乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.14169166700,35.49670555560
全事故,鳥取市湖山町北６丁目,2012/09/07,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.18136944400,35.51884722220
全事故,鳥取市面影１丁目,2012/09/20,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.24604166700,35.47990833330
全事故,鳥取市湖山町西２丁目,2012/09/15,軽乗用×普通貨物,軽傷事故,鳥取署,車両相互,134.16394444400,35.52480555550
全事故,鳥取市今町１丁目,2012/08/30,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22610277800,35.49644444440
全事故,鳥取市天神町,2012/09/26,軽乗用貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.22055000000,35.49272777780
全事故,鳥取市正連寺,2012/09/23,軽乗用貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.24390000000,35.47227222220
全事故,鳥取市西円通寺,2012/07/17,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20845833300,35.43093333330
全事故,鳥取市二階町２丁目,2012/08/29,軽乗用×普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.23065277800,35.50165277780
